complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
370,GO:0016887,ATPase activity,3,13,176,2190,8.01789851e-2,2.64643080e-1
370,GO:0006354,"DNA-templated transcription, elongation",2,13,82,2190,8.27009625e-2,2.64643080e-1
370,GO:0006401,RNA catabolic process,2,13,98,2190,1.12229648e-1,3.26486248e-1
370,GO:0070647,protein modification by small protein conjugation or removal,2,13,112,2190,1.40114479e-1,3.73638612e-1
370,GO:0007031,peroxisome organization,1,13,31,2190,1.69598921e-1,4.17474266e-1
370,GO:0006887,exocytosis,1,13,37,2190,1.99185280e-1,4.55280641e-1
370,GO:0006281,DNA repair,2,13,180,2190,2.90293816e-1,6.19293474e-1
370,GO:0005783,endoplasmic reticulum,2,13,203,2190,3.42762031e-1,6.70087460e-1
370,GO:0006974,cellular response to DNA damage stimulus,2,13,211,2190,3.60879797e-1,6.70087460e-1
370,GO:0005737,cytoplasm,10,13,1502,2190,3.76924196e-1,6.70087460e-1
370,GO:0016570,histone modification,1,13,93,2190,4.32040418e-1,6.81186573e-1
370,GO:0015931,nucleobase-containing compound transport,1,13,96,2190,4.42542960e-1,6.81186573e-1
370,GO:0006325,chromatin organization,2,13,250,2190,4.47028689e-1,6.81186573e-1
370,GO:0030234,enzyme regulator activity,1,13,128,2190,5.43947198e-1,7.47932186e-1
370,GO:0006366,transcription from RNA polymerase II promoter,2,13,302,2190,5.53200351e-1,7.47932186e-1
370,GO:0051169,nuclear transport,1,13,134,2190,5.60949139e-1,7.47932186e-1
370,GO:0051726,regulation of cell cycle,1,13,164,2190,6.37521576e-1,7.77181404e-1
370,GO:0007005,mitochondrion organization,1,13,167,2190,6.44457923e-1,7.77181404e-1
370,GO:0042221,response to chemical,1,13,172,2190,6.55746810e-1,7.77181404e-1
370,GO:0003674,molecular_function,2,13,414,2190,7.36410369e-1,8.09094311e-1
370,GO:0048285,organelle fission,1,13,216,2190,7.41750159e-1,8.09094311e-1
370,GO:0012505,endomembrane system,2,13,431,2190,7.58525917e-1,8.09094311e-1
370,GO:0005739,mitochondrion,1,13,351,2190,8.97476287e-1,9.26427135e-1
370,GO:0016020,membrane,1,13,629,2190,9.87916220e-1,9.87916220e-1
371,GO:0051603,proteolysis involved in cellular protein catabolic process,17,17,126,2190,2.85173631e-22,5.13312536e-21
371,GO:0012505,endomembrane system,12,17,431,2190,6.95457601e-6,6.25911840e-5
371,GO:0003674,molecular_function,10,17,414,2190,2.86715724e-4,1.72029434e-3
371,GO:0005737,cytoplasm,17,17,1502,2190,1.59738053e-3,7.18821237e-3
371,GO:0016020,membrane,11,17,629,2190,2.11876712e-3,7.62756161e-3
371,GO:0005634,nucleus,14,17,1145,2190,1.03030378e-2,3.09091134e-2
371,GO:0008233,peptidase activity,2,17,24,2190,1.41622061e-2,3.59019034e-2
371,GO:0005783,endoplasmic reticulum,5,17,203,2190,1.59564015e-2,3.59019034e-2
371,GO:0070271,protein complex biogenesis,3,17,182,2190,1.62426835e-1,3.24853670e-1
371,GO:0032182,ubiquitin-like protein binding,1,17,28,2190,1.97129115e-1,3.54832407e-1
371,GO:0030674,"protein binding, bridging",1,17,33,2190,2.28230163e-1,3.73467539e-1
371,GO:0003729,mRNA binding,1,17,111,2190,5.88349216e-1,8.19298091e-1
371,GO:0070647,protein modification by small protein conjugation or removal,1,17,112,2190,5.91715288e-1,8.19298091e-1
371,GO:0030234,enzyme regulator activity,1,17,128,2190,6.42171943e-1,8.25649642e-1
371,GO:0016787,hydrolase activity,2,17,334,2190,7.57517771e-1,8.81181497e-1
371,GO:0005739,mitochondrion,2,17,351,2190,7.83272442e-1,8.81181497e-1
371,GO:0005198,structural molecule activity,1,17,239,2190,8.60843959e-1,8.90304865e-1
371,GO:0003723,RNA binding,1,17,266,2190,8.90304865e-1,8.90304865e-1
372,GO:0070271,protein complex biogenesis,7,8,182,2190,1.82956048e-7,2.19547258e-6
372,GO:0051603,proteolysis involved in cellular protein catabolic process,6,8,126,2190,8.22877328e-7,4.93726397e-6
372,GO:0003674,molecular_function,5,8,414,2190,7.99220668e-3,3.19688267e-2
372,GO:0005634,nucleus,7,8,1145,2190,4.60570677e-2,1.16806554e-1
372,GO:0005737,cytoplasm,8,8,1502,2190,4.86693976e-2,1.16806554e-1
372,GO:0008233,peptidase activity,1,8,24,2190,8.45112052e-2,1.69022410e-1
372,GO:0030674,"protein binding, bridging",1,8,33,2190,1.14551928e-1,1.96374734e-1
372,GO:0005198,structural molecule activity,2,8,239,2190,2.14286627e-1,3.21429940e-1
372,GO:0070647,protein modification by small protein conjugation or removal,1,8,112,2190,3.43384019e-1,4.57845359e-1
372,GO:0006281,DNA repair,1,8,180,2190,4.97058930e-1,5.96470716e-1
372,GO:0006974,cellular response to DNA damage stimulus,1,8,211,2190,5.55962152e-1,6.06504166e-1
372,GO:0016787,hydrolase activity,1,8,334,2190,7.34497185e-1,7.34497185e-1
373,GO:0005856,cytoskeleton,12,12,148,2190,5.91602912e-15,2.07061019e-13
